"","x","fit1","fit3"
"7878",2.877,37.8865831888428,24.1570014725589
"7879",2.878,37.8941721254078,24.1842323137915
"7880",2.879,37.9017610619728,24.2114785158831
"7881",2.88,37.9093499985377,24.2387400824772
"7882",2.881,37.9169389351027,24.2660170172177
"7883",2.882,37.9245278716676,24.2933093237482
"7884",2.883,37.9321168082326,24.3206170057125
"7885",2.884,37.9397057447976,24.3479400667542
"7886",2.885,37.9472946813625,24.375278510517
"7887",2.886,37.9548836179275,24.4026323406447
"7888",2.887,37.9624725544925,24.430001560781
"7889",2.888,37.9700614910574,24.4573861745694
"7890",2.889,37.9776504276224,24.4847861856539
"7891",2.89,37.9852393641873,24.5122015976781
"7892",2.891,37.9928283007523,24.5396324142856
"7893",2.892,38.0004172373173,24.5670786391201
"7894",2.893,38.0080061738822,24.5945402758255
"7895",2.894,38.0155951104472,24.6220173280454
"7896",2.895,38.0231840470121,24.6495097994234
"7897",2.896,38.0307729835771,24.6770176936034
"7898",2.897,38.0383619201421,24.7045410142289
"7899",2.898,38.045950856707,24.7320797649438
"7900",2.899,38.053539793272,24.7596339493917
"7901",2.9,38.061128729837,24.7872035712163
"7902",2.901,38.0687176664019,24.8147886340613
"7903",2.902,38.0763066029669,24.8423891415704
"7904",2.903,38.0838955395318,24.8700050973874
"7905",2.904,38.0914844760968,24.8976365051559
"7906",2.905,38.0990734126618,24.9252833685197
"7907",2.906,38.1066623492267,24.9529456911224
"7908",2.907,38.1142512857917,24.9806234766078
"7909",2.908,38.1218402223566,25.0083167286195
"7910",2.909,38.1294291589216,25.0360254508013
"7911",2.91,38.1370180954866,25.0637496467968
"7912",2.911,38.1446070320515,25.0914893202499
"7913",2.912,38.1521959686165,25.119244474804
"7914",2.913,38.1597849051814,25.1470151141031
"7915",2.914,38.1673738417464,25.1748012417908
"7916",2.915,38.1749627783114,25.2026028615108
"7917",2.916,38.1825517148763,25.2304199769068
"7918",2.917,38.1901406514413,25.2582525916224
"7919",2.918,38.1977295880063,25.2861007093015
"7920",2.919,38.2053185245712,25.3139643335877
"7921",2.92,38.2129074611362,25.3418434681247
"7922",2.921,38.2204963977011,25.3697381165562
"7923",2.922,38.2280853342661,25.397648282526
"7924",2.923,38.2356742708311,25.4255739696777
"7925",2.924,38.243263207396,25.453515181655
"7926",2.925,38.250852143961,25.4814719221017
"7927",2.926,38.2584410805259,25.5094441946614
"7928",2.927,38.2660300170909,25.5374320029779
"7929",2.928,38.2736189536559,25.5654353506948
"7930",2.929,38.2812078902208,25.5934542414559
"7931",2.93,38.2887968267858,25.6214886789049
"7932",2.931,38.2963857633507,25.6495386666854
"7933",2.932,38.3039746999157,25.6776042084412
"7934",2.933,38.3115636364807,25.705685307816
"7935",2.934,38.3191525730456,25.7337819684535
"7936",2.935,38.3267415096106,25.7618941939974
"7937",2.936,38.3343304461756,25.7900219880914
"7938",2.937,38.3419193827405,25.8181653543791
"7939",2.938,38.3495083193055,25.8463242965044
"7940",2.939,38.3570972558704,25.8744988181109
"7941",2.94,38.3646861924354,25.9026889228424
"7942",2.941,38.3722751290004,25.9308946143424
"7943",2.942,38.3798640655653,25.9591158962547
"7944",2.943,38.3874530021303,25.9873527722232
"7945",2.944,38.3950419386952,26.0156052458913
"7946",2.945,38.4026308752602,26.0438733209029
"7947",2.946,38.4102198118252,26.0721570009016
"7948",2.947,38.4178087483901,26.1004562895311
"7949",2.948,38.4253976849551,26.1287711904353
"7950",2.949,38.4329866215201,26.1571017072577
"7951",2.95,38.440575558085,26.185447843642
"7952",2.951,38.44816449465,26.2138096032321
"7953",2.952,38.4557534312149,26.2421869896715
"7954",2.953,38.4633423677799,26.270580006604
"7955",2.954,38.4709313043449,26.2989886576733
"7956",2.955,38.4785202409098,26.327412946523
"7957",2.956,38.4861091774748,26.355852876797
"7958",2.957,38.4936981140397,26.3843084521389
"7959",2.958,38.5012870506047,26.4127796761924
"7960",2.959,38.5088759871697,26.4412665526012
"7961",2.96,38.5164649237346,26.4697690850089
"7962",2.961,38.5240538602996,26.4982872770595
"7963",2.962,38.5316427968645,26.5268211323964
"7964",2.963,38.5392317334295,26.5553706546635
"7965",2.964,38.5468206699945,26.5839358475045
"7966",2.965,38.5544096065594,26.6125167145629
"7967",2.966,38.5619985431244,26.6411132594826
"7968",2.967,38.5695874796894,26.6697254859073
"7969",2.968,38.5771764162543,26.6983533974806
"7970",2.969,38.5847653528193,26.7269969978463
"7971",2.97,38.5923542893842,26.755656290648
"7972",2.971,38.5999432259492,26.7843312795296
"7973",2.972,38.6075321625142,26.8130219681346
"7974",2.973,38.6151210990791,26.8417283601067
"7975",2.974,38.6227100356441,26.8704504590898
"7976",2.975,38.630298972209,26.8991882687275
"7977",2.976,38.637887908774,26.9279417926634
"7978",2.977,38.645476845339,26.9567110345414
"7979",2.978,38.6530657819039,26.985495998005
"7980",2.979,38.6606547184689,27.0142966866981
"7981",2.98,38.6682436550339,27.0431131042643
"7982",2.981,38.6758325915988,27.0719452543473
"7983",2.982,38.6834215281638,27.1007931405909
"7984",2.983,38.6910104647287,27.1296567666386
"7985",2.984,38.6985994012937,27.1585361361343
"7986",2.985,38.7061883378587,27.1874312527217
"7987",2.986,38.7137772744236,27.2163421200444
"7988",2.987,38.7213662109886,27.2452687417461
"7989",2.988,38.7289551475535,27.2742111214706
"7990",2.989,38.7365440841185,27.3031692628616
"7991",2.99,38.7441330206835,27.3321431695627
"7992",2.991,38.7517219572484,27.3611328452177
"7993",2.992,38.7593108938134,27.3901382934703
"7994",2.993,38.7668998303783,27.4191595179641
"7995",2.994,38.7744887669433,27.448196522343
"7996",2.995,38.7820777035083,27.4772493102505
"7997",2.996,38.7896666400732,27.5063178853304
"7998",2.997,38.7972555766382,27.5354022512265
"7999",2.998,38.8048445132032,27.5645024115823
"8000",2.999,38.8124334497681,27.5936183700417
"8001",3,38.8200223863331,27.6227501302482
"8002",3.001,38.827611322898,27.6518976958457
"8003",3.002,38.835200259463,27.6810610704778
"8004",3.003,38.842789196028,27.7102402577882
"8005",3.004,38.8503781325929,27.7394352614207
"8006",3.005,38.8579670691579,27.7686460850189
"8007",3.006,38.8655560057229,27.7978727322266
"8008",3.007,38.8731449422878,27.8271152066874
"8009",3.008,38.8807338788528,27.8563735120451
"8010",3.009,38.8883228154177,27.8856476519433
"8011",3.01,38.8959117519827,27.9149376300258
"8012",3.011,38.9035006885477,27.9442434499363
"8013",3.012,38.9110896251126,27.9735651153184
"8014",3.013,38.9186785616776,28.0029026298159
"8015",3.014,38.9262674982425,28.0322559970725
"8016",3.015,38.9338564348075,28.0616252207319
"8017",3.016,38.9414453713725,28.0910103044378
"8018",3.017,38.9490343079374,28.1204112518339
"8019",3.018,38.9566232445024,28.1498280665639
"8020",3.019,38.9642121810673,28.1792607522715
"8021",3.02,38.9718011176323,28.2087093126004
"8022",3.021,38.9793900541973,28.2381737511944
"8023",3.022,38.9869789907622,28.267654071697
"8024",3.023,38.9945679273272,28.2971502777521
"8025",3.024,39.0021568638922,28.3266623730034
"8026",3.025,39.0097458004571,28.3561903610944
"8027",3.026,39.0173347370221,28.385734245669
"8028",3.027,39.024923673587,28.4152940303709
"8029",3.028,39.032512610152,28.4448697188437
"8030",3.029,39.040101546717,28.4744613147312
"8031",3.03,39.0476904832819,28.504068821677
"8032",3.031,39.0552794198469,28.533692243325
"8033",3.032,39.0628683564118,28.5633315833187
"8034",3.033,39.0704572929768,28.5929868453018
"8035",3.034,39.0780462295418,28.6226580329182
"8036",3.035,39.0856351661067,28.6523451498115
"8037",3.036,39.0932241026717,28.6820481996253
"8038",3.037,39.1008130392367,28.7117671860035
"8039",3.038,39.1084019758016,28.7415021125896
"8040",3.039,39.1159909123666,28.7712529830274
"8041",3.04,39.1235798489315,28.8010198009607
"8042",3.041,39.1311687854965,28.8308025700331
"8043",3.042,39.1387577220615,28.8606012938883
"8044",3.043,39.1463466586264,28.8904159761701
"8045",3.044,39.1539355951914,28.9202466205221
"8046",3.045,39.1615245317563,28.950093230588
"8047",3.046,39.1691134683213,28.9799558100115
"8048",3.047,39.1767024048863,29.0098343624365
"8049",3.048,39.1842913414512,29.0397288915064
"8050",3.049,39.1918802780162,29.0696394008651
"8051",3.05,39.1994692145812,29.0995658941564
"8052",3.051,39.2070581511461,29.1295083750237
"8053",3.052,39.2146470877111,29.1594668471109
"8054",3.053,39.222236024276,29.1894413140618
"8055",3.054,39.229824960841,29.2194317795199
"8056",3.055,39.237413897406,29.2494382471289
"8057",3.056,39.2450028339709,29.2794607205328
"8058",3.057,39.2525917705359,29.3094992033749
"8059",3.058,39.2601807071008,29.3395536992992
"8060",3.059,39.2677696436658,29.3696242119493
"8061",3.06,39.2753585802308,29.3997107449689
"8062",3.061,39.2829475167957,29.4298133020017
"8063",3.062,39.2905364533607,29.4599318866915
"8064",3.063,39.2981253899256,29.4900665026819
"8065",3.064,39.3057143264906,29.5202171536166
"8066",3.065,39.3133032630556,29.5503838431393
"8067",3.066,39.3208921996205,29.5805665748939
"8068",3.067,39.3284811361855,29.6107653525238
"8069",3.068,39.3360700727504,29.6409801796729
"8070",3.069,39.3436590093154,29.6712110599849
"8071",3.07,39.3512479458804,29.7014579971034
"8072",3.071,39.3588368824453,29.7317209946722
"8073",3.072,39.3664258190103,29.762000056335
"8074",3.073,39.3740147555753,29.7922951857354
"8075",3.074,39.3816036921402,29.8226063865172
"8076",3.075,39.3891926287052,29.8529336623241
"8077",3.076,39.3967815652701,29.8832770167999
"8078",3.077,39.4043705018351,29.9136364535881
"8079",3.078,39.4119594384001,29.9440119763325
"8080",3.079,39.419548374965,29.9744035886768
"8081",3.08,39.42713731153,30.0048112942648
"8082",3.081,39.4347262480949,30.03523509674
"8083",3.082,39.4423151846599,30.0656749997463
"8084",3.083,39.4499041212249,30.0961310069273
"8085",3.084,39.4574930577898,30.1266031219267
"8086",3.085,39.4650819943548,30.1570913483883
"8087",3.086,39.4726709309198,30.1875956899558
"8088",3.087,39.4802598674847,30.2181161502727
"8089",3.088,39.4878488040497,30.248652732983
"8090",3.089,39.4954377406146,30.2792054417301
"8091",3.09,39.5030266771796,30.309774280158
"8092",3.091,39.5106156137446,30.3403592519102
"8093",3.092,39.5182045503095,30.3709603606305
"8094",3.093,39.5257934868745,30.4015776099625
"8095",3.094,39.5333824234394,30.4322110035501
"8096",3.095,39.5409713600044,30.4628605450369
"8097",3.096,39.5485602965694,30.4935262380665
"8098",3.097,39.5561492331343,30.5242080862827
"8099",3.098,39.5637381696993,30.5549060933293
"8100",3.099,39.5713271062642,30.5856202628498
"8101",3.1,39.5789160428292,30.616350598488
"8102",3.101,39.5865049793942,30.6470971038877
"8103",3.102,39.5940939159591,30.6778597826925
"8104",3.103,39.6016828525241,30.7086386385461
"8105",3.104,39.6092717890891,30.7394336750923
"8106",3.105,39.616860725654,30.7702448959747
"8107",3.106,39.624449662219,30.801072304837
"8108",3.107,39.6320385987839,30.831915905323
"8109",3.108,39.6396275353489,30.8627757010764
"8110",3.109,39.6472164719139,30.8936516957407
"8111",3.11,39.6548054084788,30.9245438929599
"8112",3.111,39.6623943450438,30.9554522963775
"8113",3.112,39.6699832816088,30.9863769096373
"8114",3.113,39.6775722181737,31.017317736383
"8115",3.114,39.6851611547387,31.0482747802583
"8116",3.115,39.6927500913036,31.0792480449068
"8117",3.116,39.7003390278686,31.1102375339723
"8118",3.117,39.7079279644336,31.1412432510986
"8119",3.118,39.7155169009985,31.1722651999292
"8120",3.119,39.7231058375635,31.203303384108
"8121",3.12,39.7306947741285,31.2343578072786
"8122",3.121,39.7382837106934,31.2654284730846
"8123",3.122,39.7458726472584,31.2965153851699
"8124",3.123,39.7534615838233,31.3276185471781
"8125",3.124,39.7610505203883,31.358737962753
"8126",3.125,39.7686394569533,31.3898736355382
"8127",3.126,39.7762283935182,31.4210255691774
"8128",3.127,39.7838173300832,31.4521937673145
"8129",3.128,39.7914062666481,31.4833782335929
"8130",3.129,39.7989952032131,31.5145789716565
"8131",3.13,39.8065841397781,31.545795985149
"8132",3.131,39.814173076343,31.577029277714
"8133",3.132,39.821762012908,31.6082788529952
"8134",3.133,39.8293509494729,31.6395447146366
"8135",3.134,39.8369398860379,31.6708268662815
"8136",3.135,39.8445288226029,31.7021253115738
"8137",3.136,39.8521177591678,31.7334400541573
"8138",3.137,39.8597066957328,31.7647710976755
"8139",3.138,39.8672956322977,31.7961184457722
"8140",3.139,39.8748845688627,31.8274821020912
"8141",3.14,39.8824735054277,31.8588620702761
"8142",3.141,39.8900624419926,31.8902583539705
"8143",3.142,39.8976513785576,31.9216709568183
"8144",3.143,39.9052403151226,31.9530998824632
"8145",3.144,39.9128292516875,31.9845451345487
"8146",3.145,39.9204181882525,32.0160067167187
"8147",3.146,39.9280071248174,32.0474846326168
"8148",3.147,39.9355960613824,32.0789788858868
"8149",3.148,39.9431849979474,32.1104894801723
"8150",3.149,39.9507739345123,32.1420164191171
"8151",3.15,39.9583628710773,32.1735597063649
"8152",3.151,39.9659518076422,32.2051193455593
"8153",3.152,39.9735407442072,32.2366953403441
"8154",3.153,39.9811296807722,32.2682876943629
"8155",3.154,39.9887186173371,32.2998964112596
"8156",3.155,39.9963075539021,32.3315214946777
"8157",3.156,40.0038964904671,32.363162948261
"8158",3.157,40.011485427032,32.3948207756532
"8159",3.158,40.019074363597,32.4264949804981
"8160",3.159,40.0266633001619,32.4581855664392
"8161",3.16,40.0342522367269,32.4898925371203
"8162",3.161,40.0418411732919,32.5216158961852
"8163",3.162,40.0494301098568,32.5533556472775
"8164",3.163,40.0570190464218,32.5851117940409
"8165",3.164,40.0646079829867,32.6168843401191
"8166",3.165,40.0721969195517,32.6486732891559
"8167",3.166,40.0797858561167,32.6804786447949
"8168",3.167,40.0873747926816,32.7123004106799
"8169",3.168,40.0949637292466,32.7441385904545
"8170",3.169,40.1025526658116,32.7759931877624
"8171",3.17,40.1101416023765,32.8078642062475
"8172",3.171,40.1177305389415,32.8397516495532
"8173",3.172,40.1253194755064,32.8716555213235
"8174",3.173,40.1329084120714,32.903575825202
"8175",3.174,40.1404973486363,32.9355125648323
"8176",3.175,40.1480862852013,32.9674657438582
"8177",3.176,40.1556752217663,32.9994353659234
"8178",3.177,40.1632641583312,33.0314214346716
"8179",3.178,40.1708530948962,33.0634239537465
"8180",3.179,40.1784420314612,33.0954429267918
"8181",3.18,40.1860309680261,33.1274783574512
"8182",3.181,40.1936199045911,33.1595302493685
"8183",3.182,40.201208841156,33.1915986061872
"8184",3.183,40.208797777721,33.2236834315511
"8185",3.184,40.216386714286,33.2557847291041
"8186",3.185,40.2239756508509,33.2879025024896
"8187",3.186,40.2315645874159,33.3200367553515
"8188",3.187,40.2391535239808,33.3521874913334
"8189",3.188,40.2467424605458,33.3843547140791
"8190",3.189,40.2543313971108,33.4165384272322
"8191",3.19,40.2619203336757,33.4487386344365
"8192",3.191,40.2695092702407,33.4809553393357
"8193",3.192,40.2770982068057,33.5131885455734
"8194",3.193,40.2846871433706,33.5454382567934
"8195",3.194,40.2922760799356,33.5777044766394
"8196",3.195,40.2998650165005,33.6099872087551
"8197",3.196,40.3074539530655,33.6422864567841
"8198",3.197,40.3150428896305,33.6746022243703
"8199",3.198,40.3226318261954,33.7069345151573
"8200",3.199,40.3302207627604,33.7392833327887
"8201",3.2,40.3378096993253,33.7716486809084
"8202",3.201,40.3453986358903,33.80403056316
"8203",3.202,40.3529875724553,33.8364289831872
"8204",3.203,40.3605765090202,33.8688439446337
"8205",3.204,40.3681654455852,33.9012754511433
"8206",3.205,40.3757543821502,33.9337235063596
"8207",3.206,40.3833433187151,33.9661881139263
"8208",3.207,40.3909322552801,33.9986692774873
"8209",3.208,40.398521191845,34.031167000686
"8210",3.209,40.40611012841,34.0636812871662
"8211",3.21,40.413699064975,34.0962121405718
"8212",3.211,40.4212880015399,34.1287595645463
"8213",3.212,40.4288769381049,34.1613235627335
"8214",3.213,40.4364658746698,34.1939041387771
"8215",3.214,40.4440548112348,34.2265012963207
"8216",3.215,40.4516437477998,34.2591150390081
"8217",3.216,40.4592326843647,34.291745370483
"8218",3.217,40.4668216209297,34.3243922943892
"8219",3.218,40.4744105574947,34.3570558143702
"8220",3.219,40.4819994940596,34.3897359340698
"8221",3.22,40.4895884306246,34.4224326571318
"8222",3.221,40.4971773671895,34.4551459871997
"8223",3.222,40.5047663037545,34.4878759279173
"8224",3.223,40.5123552403195,34.5206224829284
"8225",3.224,40.5199441768844,34.5533856558766
"8226",3.225,40.5275331134494,34.5861654504057
"8227",3.226,40.5351220500144,34.6189618701593
"8228",3.227,40.5427109865793,34.6517749187811
"8229",3.228,40.5502999231443,34.6846045999149
"8230",3.229,40.5578888597092,34.7174509172044
"8231",3.23,40.5654777962742,34.7503138742931
"8232",3.231,40.5730667328392,34.783193474825
"8233",3.232,40.5806556694041,34.8160897224436
"8234",3.233,40.5882446059691,34.8490026207927
"8235",3.234,40.595833542534,34.881932173516
"8236",3.235,40.603422479099,34.9148783842572
"8237",3.236,40.611011415664,34.94784125666
"8238",3.237,40.6186003522289,34.980820794368
"8239",3.238,40.6261892887939,35.013817001025
"8240",3.239,40.6337782253588,35.0468298802748
"8241",3.24,40.6413671619238,35.079859435761
"8242",3.241,40.6489560984888,35.1129056711272
"8243",3.242,40.6565450350537,35.1459685900174
"8244",3.243,40.6641339716187,35.179048196075
"8245",3.244,40.6717229081836,35.2121444929438
"8246",3.245,40.6793118447486,35.2452574842677
"8247",3.246,40.6869007813136,35.2783871736901
"8248",3.247,40.6944897178785,35.3115335648548
"8249",3.248,40.7020786544435,35.3446966614056
"8250",3.249,40.7096675910085,35.3778764669862
"8251",3.25,40.7172565275734,35.4110729852402
"8252",3.251,40.7248454641384,35.4442862198114
"8253",3.252,40.7324344007033,35.4775161743435
"8254",3.253,40.7400233372683,35.5107628524801
"8255",3.254,40.7476122738333,35.544026257865
"8256",3.255,40.7552012103982,35.577306394142
"8257",3.256,40.7627901469632,35.6106032649546
"8258",3.257,40.7703790835281,35.6439168739465
"8259",3.258,40.7779680200931,35.6772472247616
"8260",3.259,40.7855569566581,35.7105943210435
"8261",3.26,40.793145893223,35.7439581664359
"8262",3.261,40.800734829788,35.7773387645825
"8263",3.262,40.808323766353,35.8107361191271
"8264",3.263,40.8159127029179,35.8441502337132
"8265",3.264,40.8235016394829,35.8775811119847
"8266",3.265,40.8310905760478,35.9110287575852
"8267",3.266,40.8386795126128,35.9444931741584
"8268",3.267,40.8462684491778,35.9779743653481
"8269",3.268,40.8538573857427,36.011472334798
"8270",3.269,40.8614463223077,36.0449870861517
"8271",3.27,40.8690352588726,36.0785186230529
"8272",3.271,40.8766241954376,36.1120669491455
"8273",3.272,40.8842131320026,36.1456320680729
"8274",3.273,40.8918020685675,36.1792139834791
"8275",3.274,40.8993910051325,36.2128126990077
"8276",3.275,40.9069799416975,36.2464282183023
"8277",3.276,40.9145688782624,36.2800605450067
"8278",3.277,40.9221578148274,36.3137096827646
"8279",3.278,40.9297467513923,36.3473756352197
"8280",3.279,40.9373356879573,36.3810584060157
"8281",3.28,40.9449246245222,36.4147579987963
"8282",3.281,40.9525135610872,36.4484744172052
"8283",3.282,40.9601024976522,36.4822076648862
"8284",3.283,40.9676914342171,36.5159577454828
"8285",3.284,40.9752803707821,36.549724662639
"8286",3.285,40.9828693073471,36.5835084199982
"8287",3.286,40.990458243912,36.6173090212042
"8288",3.287,40.998047180477,36.6511264699009
"8289",3.288,41.0056361170419,36.6849607697317
"8290",3.289,41.0132250536069,36.7188119243405
"8291",3.29,41.0208139901719,36.752679937371
"8292",3.291,41.0284029267368,36.7865648124668
"8293",3.292,41.0359918633018,36.8204665532717
"8294",3.293,41.0435807998668,36.8543851634294
"8295",3.294,41.0511697364317,36.8883206465836
"8296",3.295,41.0587586729967,36.9222730063779
"8297",3.296,41.0663476095616,36.9562422464561
"8298",3.297,41.0739365461266,36.9902283704619
"8299",3.298,41.0815254826916,37.024231382039
"8300",3.299,41.0891144192565,37.0582512848311
"8301",3.3,41.0967033558215,37.092288082482
"8302",3.301,41.1042922923864,37.1263417786352
"8303",3.302,41.1118812289514,37.1604123769345
"8304",3.303,41.1194701655164,37.1944998810238
"8305",3.304,41.1270591020813,37.2286042945464
"8306",3.305,41.1346480386463,37.2627256211463
"8307",3.306,41.1422369752113,37.2968638644673
"8308",3.307,41.1498259117762,37.3310190281528
"8309",3.308,41.1574148483412,37.3651911158466
"8310",3.309,41.1650037849061,37.3993801311926
"8311",3.31,41.1725927214711,37.4335860778342
"8312",3.311,41.1801816580361,37.4678089594153
"8313",3.312,41.187770594601,37.5020487795796
"8314",3.313,41.195359531166,37.5363055419708
"8315",3.314,41.2029484677309,37.5705792502326
"8316",3.315,41.2105374042959,37.6048699080086
"8317",3.316,41.2181263408609,37.6391775189426
"8318",3.317,41.2257152774258,37.6735020866783
"8319",3.318,41.2333042139908,37.7078436148594
"8320",3.319,41.2408931505557,37.7422021071297
"8321",3.32,41.2484820871207,37.7765775671327
"8322",3.321,41.2560710236857,37.8109699985122
"8323",3.322,41.2636599602506,37.845379404912
"8324",3.323,41.2712488968156,37.8798057899756
"8325",3.324,41.2788378333805,37.9142491573469
"8326",3.325,41.2864267699455,37.9487095106695
"8327",3.326,41.2940157065105,37.9831868535872
"8328",3.327,41.3016046430754,38.0176811897436
"8329",3.328,41.3091935796404,38.0521925227824
"8330",3.329,41.3167825162054,38.0867208563475
"8331",3.33,41.3243714527703,38.1212661940823
"8332",3.331,41.3319603893353,38.1558285396307
"8333",3.332,41.3395493259003,38.1904078966365
"8334",3.333,41.3471382624652,38.2250042687431
"8335",3.334,41.3547271990302,38.2596176595944
"8336",3.335,41.3623161355951,38.2942480728342
"8337",3.336,41.3699050721601,38.328895512106
"8338",3.337,41.3774940087251,38.3635599810536
"8339",3.338,41.38508294529,38.3982414833207
"8340",3.339,41.392671881855,38.432940022551
"8341",3.34,41.4002608184199,38.4676556023882
"8342",3.341,41.4078497549849,38.5023882264759
"8343",3.342,41.4154386915499,38.5371378984581
"8344",3.343,41.4230276281148,38.5719046219783
"8345",3.344,41.4306165646798,38.6066884006801
"8346",3.345,41.4382055012447,38.6414892382075
"8347",3.346,41.4457944378097,38.6763071382039
"8348",3.347,41.4533833743747,38.7111421043132
"8349",3.348,41.4609723109396,38.7459941401791
"8350",3.349,41.4685612475046,38.7808632494451
"8351",3.35,41.4761501840695,38.8157494357551
"8352",3.351,41.4837391206345,38.8506527027529
"8353",3.352,41.4913280571995,38.8855730540819
"8354",3.353,41.4989169937644,38.9205104933861
"8355",3.354,41.5065059303294,38.955465024309
"8356",3.355,41.5140948668944,38.9904366504944
"8357",3.356,41.5216838034593,39.025425375586
"8358",3.357,41.5292727400243,39.0604312032274
"8359",3.358,41.5368616765892,39.0954541370625
"8360",3.359,41.5444506131542,39.1304941807349
"8361",3.36,41.5520395497192,39.1655513378882
"8362",3.361,41.5596284862841,39.2006256121664
"8363",3.362,41.5672174228491,39.2357170072129
"8364",3.363,41.574806359414,39.2708255266715
"8365",3.364,41.582395295979,39.305951174186
"8366",3.365,41.589984232544,39.3410939533999
"8367",3.366,41.5975731691089,39.3762538679571
"8368",3.367,41.6051621056739,39.4114309215013
"8369",3.368,41.6127510422389,39.4466251176761
"8370",3.369,41.6203399788038,39.4818364601252
"8371",3.37,41.6279289153688,39.5170649524925
"8372",3.371,41.6355178519337,39.5523105984215
"8373",3.372,41.6431067884987,39.5875734015559
"8374",3.373,41.6506957250637,39.6228533655395
"8375",3.374,41.6582846616286,39.658150494016
"8376",3.375,41.6658735981936,39.693464790629
"8377",3.376,41.6734625347585,39.7287962590224
"8378",3.377,41.6810514713235,39.7641449028398
"8379",3.378,41.6886404078885,39.7995107257248
"8380",3.379,41.6962293444534,39.8348937313212
"8381",3.38,41.7038182810184,39.8702939232728
"8382",3.381,41.7114072175833,39.9057113052231
"8383",3.382,41.7189961541483,39.9411458808159
"8384",3.383,41.7265850907133,39.9765976536951
"8385",3.384,41.7341740272782,40.0120666275041
"8386",3.385,41.7417629638432,40.0475528058867
"8387",3.386,41.7493519004082,40.0830561924867
"8388",3.387,41.7569408369731,40.1185767909477
"8389",3.388,41.7645297735381,40.1541146049135
"8390",3.389,41.772118710103,40.1896696380277
"8391",3.39,41.779707646668,40.2252418939341
"8392",3.391,41.787296583233,40.2608313762763
"8393",3.392,41.7948855197979,40.2964380886981
"8394",3.393,41.8024744563629,40.3320620348432
"8395",3.394,41.8100633929278,40.3677032183552
"8396",3.395,41.8176523294928,40.4033616428779
"8397",3.396,41.8252412660578,40.439037312055
"8398",3.397,41.8328302026227,40.4747302295302
"8399",3.398,41.8404191391877,40.5104403989472
"8400",3.399,41.8480080757527,40.5461678239497
"8401",3.4,41.8555970123176,40.5819125081814
"8402",3.401,41.8631859488826,40.617674455286
"8403",3.402,41.8707748854475,40.6534536689072
"8404",3.403,41.8783638220125,40.6892501526888
"8405",3.404,41.8859527585775,40.7250639102743
"8406",3.405,41.8935416951424,40.7608949453076
"8407",3.406,41.9011306317074,40.7967432614324
"8408",3.407,41.9087195682723,40.8326088622922
"8409",3.408,41.9163085048373,40.8684917515309
"8410",3.409,41.9238974414023,40.9043919327922
"8411",3.41,41.9314863779672,40.9403094097197
"8412",3.411,41.9390753145322,40.9762441859572
"8413",3.412,41.9466642510972,41.0121962651483
"8414",3.413,41.9542531876621,41.0481656509368
"8415",3.414,41.9618421242271,41.0841523469664
"8416",3.415,41.969431060792,41.1201563568808
"8417",3.416,41.977019997357,41.1561776843236
"8418",3.417,41.984608933922,41.1922163329387
"8419",3.418,41.9921978704869,41.2282723063696
"8420",3.419,41.9997868070519,41.2643456082601
"8421",3.42,42.0073757436168,41.300436242254
"8422",3.421,42.0149646801818,41.3365442119948
"8423",3.422,42.0225536167468,41.3726695211264
"8424",3.423,42.0301425533117,41.4088121732924
"8425",3.424,42.0377314898767,41.4449721721364
"8426",3.425,42.0453204264416,41.4811495213024
"8427",3.426,42.0529093630066,41.5173442244339
"8428",3.427,42.0604982995716,41.5535562851745
"8429",3.428,42.0680872361365,41.5897857071682
"8430",3.429,42.0756761727015,41.6260324940585
"8431",3.43,42.0832651092664,41.6622966494892
"8432",3.431,42.0908540458314,41.6985781771039
"8433",3.432,42.0984429823964,41.7348770805464
"8434",3.433,42.1060319189613,41.7711933634603
"8435",3.434,42.1136208555263,41.8075270294895
"8436",3.435,42.1212097920913,41.8438780822774
"8437",3.436,42.1287987286562,41.880246525468
"8438",3.437,42.1363876652212,41.9166323627048
"8439",3.438,42.1439766017862,41.9530355976318
"8440",3.439,42.1515655383511,41.9894562338923
"8441",3.44,42.1591544749161,42.0258942751303
"8442",3.441,42.166743411481,42.0623497249894
"8443",3.442,42.174332348046,42.0988225871132
"8444",3.443,42.181921284611,42.1353128651456
"8445",3.444,42.1895102211759,42.1718205627303
"8446",3.445,42.1970991577409,42.2083456835108
"8447",3.446,42.2046880943058,42.244888231131
"8448",3.447,42.2122770308708,42.2814482092346
"8449",3.448,42.2198659674358,42.3180256214652
"8450",3.449,42.2274549040007,42.3546204714665
"8451",3.45,42.2350438405657,42.3912327628822
"8452",3.451,42.2426327771306,42.4278624993562
"8453",3.452,42.2502217136956,42.464509684532
"8454",3.453,42.2578106502606,42.5011743220533
"8455",3.454,42.2653995868255,42.537856415564
"8456",3.455,42.2729885233905,42.5745559687076
"8457",3.456,42.2805774599554,42.6112729851279
"8458",3.457,42.2881663965204,42.6480074684686
"8459",3.458,42.2957553330854,42.6847594223734
"8460",3.459,42.3033442696503,42.721528850486
"8461",3.46,42.3109332062153,42.7583157564501
"8462",3.461,42.3185221427803,42.7951201439094
"8463",3.462,42.3261110793452,42.8319420165076
"8464",3.463,42.3337000159102,42.8687813778884
